Timestamp;Date;Value;Properties
1773070687621;2026-03-09 16:38:07.621;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1340, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.9, "air_pressure": 941.31};
1773070688639;2026-03-09 16:38:08.639;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1341, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.9, "air_pressure": 941.31};
1773070689660;2026-03-09 16:38:09.660;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1342, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.91, "air_pressure": 941.3};
1773070690679;2026-03-09 16:38:10.679;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1343, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.91, "air_pressure": 941.3};
1773070691707;2026-03-09 16:38:11.707;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1344, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.91, "air_pressure": 941.3};
1773070692720;2026-03-09 16:38:12.720;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1345, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.32, "humidity": 31.88, "air_pressure": 941.34};
1773070693465;2026-03-09 16:38:13.465;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1346, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.32, "humidity": 31.88, "air_pressure": 941.34};
1773070694706;2026-03-09 16:38:14.706;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1347, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.32, "humidity": 31.88, "air_pressure": 941.34};
1773070695729;2026-03-09 16:38:15.729;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1348, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.89, "air_pressure": 941.3};
1773070696761;2026-03-09 16:38:16.761;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1349, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.89, "air_pressure": 941.3};
1773070697769;2026-03-09 16:38:17.769;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1350, "iaq_index": 83, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.89, "air_pressure": 941.3};
1773070698783;2026-03-09 16:38:18.783;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1351, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.31, "humidity": 31.89, "air_pressure": 941.32};
1773070699374;2026-03-09 16:38:19.374;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1352, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.31, "humidity": 31.89, "air_pressure": 941.32};
1773070700386;2026-03-09 16:38:20.386;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1353, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.31, "humidity": 31.89, "air_pressure": 941.32};
1773070701360;2026-03-09 16:38:21.360;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1354, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.31, "humidity": 31.91, "air_pressure": 941.32};
1773070702391;2026-03-09 16:38:22.391;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1355, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.31, "humidity": 31.91, "air_pressure": 941.32};
1773070703402;2026-03-09 16:38:23.402;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1356, "iaq_index": 82, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.31, "humidity": 31.91, "air_pressure": 941.32};
1773070704619;2026-03-09 16:38:24.619;{"type": "air_quality", "UID": "2eah", "location": "Factory", "messageID": 1357, "iaq_index": 81, "iaq_index_accuracy_unreliable": 0, "iaq_index_accuracy_low": 1, "iaq_index_accuracy_medium": 0, "iaq_index_accuracy_high": 0, "iaq_index_accuracy": "Low", "temperature": 24.3, "humidity": 31.89, "air_pressure": 941.33};
