Timestamp;Date;Value;Properties
1773070675357;2026-03-09 16:37:55.357;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5278, "position": -78};
1773070675544;2026-03-09 16:37:55.544;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5279, "position": -78};
1773070675767;2026-03-09 16:37:55.767;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5280, "position": -78};
1773070675988;2026-03-09 16:37:55.988;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5281, "position": -78};
1773070676384;2026-03-09 16:37:56.384;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5282, "position": -78};
1773070676458;2026-03-09 16:37:56.458;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5283, "position": -78};
1773070676710;2026-03-09 16:37:56.710;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5284, "position": -78};
1773070677075;2026-03-09 16:37:57.075;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5285, "position": -78};
1773070677307;2026-03-09 16:37:57.307;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5286, "position": -78};
1773070677527;2026-03-09 16:37:57.527;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5287, "position": -78};
1773070677729;2026-03-09 16:37:57.729;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5288, "position": -78};
1773070677994;2026-03-09 16:37:57.994;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5289, "position": -78};
1773070678205;2026-03-09 16:37:58.205;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5290, "position": -78};
1773070678456;2026-03-09 16:37:58.456;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5291, "position": -78};
1773070678703;2026-03-09 16:37:58.703;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5292, "position": -78};
1773070679064;2026-03-09 16:37:59.064;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5293, "position": -78};
1773070679286;2026-03-09 16:37:59.286;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5294, "position": -78};
1773070679504;2026-03-09 16:37:59.504;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5295, "position": -78};
1773070679730;2026-03-09 16:37:59.730;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5296, "position": -78};
1773070679955;2026-03-09 16:37:59.955;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5297, "position": -78};
1773070680202;2026-03-09 16:38:00.202;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5298, "position": -78};
1773070680451;2026-03-09 16:38:00.451;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5299, "position": -78};
1773070680704;2026-03-09 16:38:00.704;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5300, "position": -78};
1773070681048;2026-03-09 16:38:01.048;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5301, "position": -82};
1773070681267;2026-03-09 16:38:01.267;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5302, "position": -150};
1773070681490;2026-03-09 16:38:01.490;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5303, "position": -150};
1773070681728;2026-03-09 16:38:01.728;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5304, "position": -80};
1773070682095;2026-03-09 16:38:02.095;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5305, "position": 40};
1773070682198;2026-03-09 16:38:02.198;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5306, "position": -22};
1773070682446;2026-03-09 16:38:02.446;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5307, "position": -89};
1773070682799;2026-03-09 16:38:02.799;{"type": "rotary", "UID": "KVx", "location": "HumanWS", "messageID": 5308, "position": -38};
